Date,CSU,BB,CM,XIT,XFN,XRE,XMD,XCV,XMV,XIC,XIN,XBB,XGB,XLB
2015-01-14,-0.018894801,0.258377548,-0.020039302,0.008718422,-0.016123604,-0.001169487,-0.00601382,-0.015873172,-0.009988301,-0.006706645,-0.005883644,0.002191923,0.001350085,0.006153392
2015-01-15,-0.00521839,-0.217831454,-0.004362568,-0.006968646,-0.009868857,-0.004692025,0.001291635,0.002219994,0,-0.003145475,-0.006375261,0.004992307,0.007164829,0.005709381
2015-01-16,0.015076656,0.012340757,-0.009996161,0.01043492,0.003413551,0.000586827,0.016218893,0.008830083,0.010370457,0.018725446,0.01586267,-0.003741681,-0.004023765,-0.006118141
2015-01-19,0.010196707,-0.004918043,0.003856651,0.008613365,0.004082003,0,0.000846229,-0.002200456,0.003052616,0.000441208,0.001797052,0.001872691,0.001790315,0.004082713
2015-01-20,0.002605112,-0.004116926,0.000659313,-0.003436572,-0.004082003,0.004689805,-0.002116969,0.000880764,0.002662978,-0.000441208,0.006709845,0.000623438,0.001341192,0.001628995
2015-01-21,-0.002634351,0.010668956,0.017215819,0.007715477,0.015221324,0.006993289,0.011380304,0.018316884,0.016205343,0.017947654,0.004004402,0.006832331,0.006232917,0.008506911
2015-01-22,0.010438695,0.064028187,0.00463424,0.017774425,0.009687535,0.025230519,0.01042336,0.015437869,0.012630177,0.014642563,0.018042421,-0.000619232,-0.00044346,-0.006881396
2015-01-23,0.029173473,0.017457749,-0.000107668,0.010016895,0.008429489,-0.004615153,0.002898931,0.002974557,0.006622596,0.00128191,0,0.004615171,0.005325203,0.0111011
2015-01-26,0.007134529,-0.014399643,-0.004310715,0.002488587,-0.002978682,0.00057143,0.002065866,-0.003399829,-0.004778623,0.001706349,0.014289023,0.000926569,-0.000442291,-0.000806141
2015-01-27,0.011359778,0.000763068,-0.004221118,-0.004983457,-0.005650747,0,0.00494017,0,0.002208533,0.004253261,-0.006037328,0.003082655,0.004418515,0.00803232
2015-01-28,-0.047983637,-0.034927881,-0.009152349,-0.021886321,-0.011060717,0.003418596,-0.019071706,-0.013285067,0,-0.016691426,-0.011309166,0.003379992,0.004400169,0.007570594
2015-01-29,-0.005755542,0.020329082,0.000109381,0.02021966,0.004371808,0.001704968,-0.003774206,-0.001294966,-0.007009782,0.001293684,0.020351358,-0.000307362,0,0.000397451
2015-01-30,0.016004333,-0.000774293,-0.035536994,0.007478273,-0.021710474,-0.006837809,0.011280253,0.000431573,0.008111974,0.002152835,-0.018603328,0.0076423,0.007434783,0.013401836
2015-02-02,0.01104357,-0.021135816,0.012173506,-0.004147723,0.013285789,-0.002862937,0.015664326,0.00602678,0.000734241,0.015788458,0.012584436,0.002129348,0.003044917,0.005856227
2015-02-03,0.027074374,-0.027267126,0.025768403,0.002490653,0.024073549,-0.001147748,0.015422103,0.025843421,0.010949046,0.010528758,0.008587299,-0.004263709,-0.003917218,-0.009386026
2015-02-04,0.01554394,0.00809721,-0.002733198,0.013997785,-0.005631981,0.006865535,-0.006059284,-0.005451915,0,-0.00377756,-0.005573272,0.002134361,0,0.005876449
2015-02-05,0.012439281,0.009630893,0.016719709,0.009764153,0.013529368,0.005684856,0.008071124,0.010457942,-0.004365207,0.008375349,0.008987639,-0.005190324,-0.002619631,-0.011392987
2015-02-06,0.002097857,0,0.007080557,0.000809386,0.010108976,-0.020040532,-0.00483458,0,-0.000729555,-0.002923257,-0.004697614,-0.005524606,-0.007461106,-0.014726091
2015-02-09,0.012155949,-0.016915425,0.00298908,-0.002430127,0.005824031,-0.005800789,0.006842236,-0.002082569,0.000729555,-0.000418222,-0.004290025,0.001230374,0.000880862,0.005598093
2015-02-10,0.027045539,0.012913819,-0.005343462,0.024831059,-0.000968492,0.003484544,-0.003616813,0,0.00254879,0.003341479,0.010690593,-0.00092254,-0.001762775,-0.006802271
2015-02-11,0.005926147,0.000801603,0.00385041,0.000790753,0.003545171,-0.002321535,0.000402811,0.002498895,0,0.002499271,-0.001702954,0,0.000881913,-0.000401479
2015-02-12,0.000734888,-0.012903405,0.007656225,-0.000790753,0.005135364,-0.000581292,0.009212609,0.003736838,0.005439649,0.004150696,0.006370929,0.0021516,0.001321029,0.006006298
2015-02-13,0.012265516,0.019293203,0.005282424,0.009448928,0.002237551,0.00116216,0.00715179,0.005785263,0.009000883,0.003308739,0.008851417,-0.003075031,-0.003084591,-0.00399986
2015-02-17,-0.012290753,0.02048929,0.005150105,-0.003139638,0.006685102,0.001740668,0,-0.000824655,0.001074641,0.001650141,0.00251443,-0.003393627,-0.004422641,-0.010475875
2015-02-18,-0.001445567,0.004669269,-0.016489088,-0.005518536,-0.010524343,0.003472013,-0.000396272,-0.00620489,-0.004305512,-0.005372956,0.003343286,0.002160898,0.002213656,0.004445322
2015-02-19,0.007458717,0.00619197,-0.003202673,0.006304318,0.000640855,-0.003472013,-0.003570607,0.000414896,-0.006131799,-0.001658824,0.005408739,0.000924333,0.002208986,0.002818547
2015-02-20,0.015000214,-0.006968669,-0.016058991,0.004702046,-0.007285099,0.000523601,-0.004381921,-0.004572576,0,-0.000415524,0.008676092,0.002097914,0.001767559,0.001289721
2015-02-23,0.007416486,-0.013297028,-0.013233294,0.01705469,-0.010406525,0.007534117,-0.001997643,-0.005850705,0,0.00124504,-0.002883709,0.004611704,0.004844875,0.011213841
2015-02-24,0.007973184,0.008624122,0.007348976,-0.010042608,-0.000981464,-0.013953454,-0.002402886,0.000838296,0.002168269,-0.000414859,0.005759279,0.002756801,0.002194174,0.007537679
2015-02-25,0.00183111,0.020093412,0.00783827,0.005420258,0.012681013,0.009903942,0.005198952,0.00792481,-0.002892102,0.003314062,-0.002464596,0.00030596,0.000438062,0
2015-02-26,0.061484922,0.030145463,0.03211788,0.020634907,0.006441187,0.001158555,-0.001996481,0.002904053,0.002169927,0.001239734,0.00655774,-0.002755878,-0.002192776,-0.001978236
2015-02-27,-0.03500955,0.005183277,0.004609816,-0.022180636,0.00384513,0.007499603,0.00279393,0.002895424,0.00036113,0,0,0.003672962,0.002631515,0.005529293
2015-03-02,0.028151066,0.024079967,-0.00177831,0.017631811,-0.000640242,-0.000575295,-0.00119634,-0.004969044,0.000722136,0.001651141,0.004890022,-0.004900588,-0.004830092,-0.008304694
2015-03-03,-0.028151066,-0.013062595,-0.008729419,-0.018405573,-0.010292292,-0.006924308,-0.00319764,-0.007918094,-0.006880458,-0.008281763,-0.008163339,-0.002766617,-0.002643945,-0.007975263
2015-03-04,0.021222282,-0.016200649,-0.003068051,-0.000774082,-0.003238704,-0.009307543,-0.001602421,-0.005454649,-0.000726766,-0.005002127,0.000819309,-0.004938519,-0.004866526,-0.010463115
2015-03-05,0.004686336,0.010339826,-0.00563128,0.006177535,0.000324338,-0.005274302,-0.003212954,0.002101619,0.002904703,0.002920871,0.00734403,-0.003719722,-0.0035538,-0.002023874
2015-03-06,-0.005151783,-0.012569482,0.006266902,-0.009280777,0.00064875,-0.023180574,-0.011733885,-0.011400063,-0.005818227,-0.011313794,-0.003257424,-0.005293714,-0.006250217,-0.014700484
2015-03-09,0.010806249,-0.077318248,-0.001695387,0,-0.00194626,-0.003010907,-0.007352981,-0.002550615,-0.010264071,-0.004646395,0.0008152,0.002494824,0.002235991,0.001644347
2015-03-10,-0.021612909,-0.004027392,-0.024698064,-0.014084762,-0.016697205,-0.01091606,-0.013622589,-0.01804188,-0.011860745,-0.015358435,-0.013951693,0.00279889,0.00223244,0.00818004
2015-03-11,0.036960592,0.019976693,0.006502265,0.005501048,0.004939512,0.005472429,0.00621534,0.003461848,0.003350344,0.006000813,0.011503895,0.001241326,0.002226419,0.002034529
2015-03-12,-0.003837861,-0.001583532,0.008068231,0.009360271,0.007527874,0.004840145,0.001650549,0.006887377,0.007773455,0.003839117,0.008946837,0.001549831,0.00088884,0.001624373
2015-03-13,-0.022385808,-0.007955491,-0.006880716,-0.007794105,-0.006870251,-0.003628136,-0.006619657,-0.009050002,0,-0.00213109,0.002426122,0.000618967,0.001333074,0.005665737
2015-03-16,0.026591789,-0.009630893,-0.000431738,0.010120791,0.01239758,0.003024375,0.006207225,0.005612357,-0.003694262,0.008919085,0.006441229,0.002781589,0.003102277,0.002015828
2015-03-17,-0.011587763,0.001611604,-0.009107932,0.001547843,-0.000972985,0.004819196,0.006578829,-0.004746378,0.014695278,-0.000422766,-0.001606372,0.002774031,0.00220969,0.0064235
2015-03-18,0.010291816,-0.012150818,0.003370893,0.000773163,-0.003455091,0.000542675,0.008791573,0.015577724,-0.00187534,0.007764574,0.003610789,0.004463577,0.006175682,0.011253017
2015-03-19,0.0175453,0.007308193,-0.005006026,0.002315701,-0.006550719,0.003011186,-0.005331418,-0.004734129,0.005505749,-0.010195537,0.001600537,0.002453614,0.000878809,0.002774533
2015-03-20,-0.013794124,-0.033734174,0.016661651,-0.00851725,0.016621117,0.011954881,0.00778203,0.003015224,-0.00073241,0.008926724,0.009154454,0.000918956,0.002194382,0.003554847
2015-03-23,-0.010029875,-0.004192878,-0.001610726,-0.007806414,-0.000970434,0.002966083,0.004884155,0.003435028,0,-0.000846824,-0.002777159,-0.000306433,-0.001315584,-0.000789272
2015-03-24,-0.00114881,0.001679262,0.008241107,-0.002353857,0.005484748,0.010021082,0.006071717,0.008111106,0.012015471,0.008855635,-0.000795281,0,0,-0.001184516
2015-03-25,-0.020320054,-0.026350866,-0.00822691,-0.022240928,-0.009050179,-0.002937336,-0.002424216,-0.008968914,-0.005807592,-0.006739998,-0.005582014,-0.001838812,-0.001757607,-0.005149662
2015-03-26,0.029541882,-0.000861698,-0.005558995,0.006405268,-0.005860702,-0.005899193,-0.003647501,-0.00472983,0,-0.006359678,-0.005211326,-0.006461949,-0.007946587,-0.00877486
2015-03-27,-0.002075134,0.027212564,-0.006469549,0.005570955,-0.007539719,-0.004150636,0.000811679,-0.005185863,-0.013560918,-0.002555622,0.001204996,0.004005204,0.005745389,0.007583726
2015-03-30,0.018946534,-0.064986049,0.00032996,-0.002383855,0.001972346,0.005924094,-0.000811679,0.008627884,0,0.003405665,0.008792875,0.000614468,0,0
2015-03-31,-0.019768645,0.010685765,0.009739985,-0.005584216,0.009153161,0.009406327,-0.001625435,-0.0017197,0.007353039,0.004240822,-0.014832728,0.000614954,0.001321398,-0.002389334
2015-04-01,-0.008303533,-0.005328609,-0.003600395,0,-0.002933035,0.007578227,0.004463071,0.004293604,-0.001099488,0.000846,0.006842543,0.002759961,0.003076435,0.009125445
2015-04-02,0.032586139,0.010628975,0.004689203,0.007968071,0.006182107,0.001740359,0.003234081,0.007682818,0.006578824,0.006322367,0.004801917,0.003363485,0.00043813,0.001184155
2015-04-06,0.027444803,0.026088436,0.002064527,0.014184728,0.000648869,0.003472171,0.014025438,0.00466574,0.005087407,0.004193188,0.005970138,-0.006123445,-0.004395793,-0.007920266
2015-04-07,0.040908793,0.000858001,0.006169006,0.018605124,0.007749009,-0.00521253,0.002781826,0.006327861,0.004700757,0.005008162,0.006328971,0.000614027,-0.000440169,0.001985204
2015-04-08,0.032833366,0.001713796,0.000323894,0.009935225,0.005452994,0.002899518,-0.003976437,-0.001262617,0.000721449,0.002494999,0.002756382,-0.00122898,0.002201198,0.000396879
2015-04-09,-0.018876225,0.027861659,0.012114782,0.004552276,0.007330903,0.000578605,0.005166026,0.008386115,0.006467892,0.007859254,0.010172424,-0.002153078,-0.003524508,-0.005569402
2015-04-10,0.021814003,0,0.005737858,0.012787027,0.00222066,0,0.003560819,0.002918425,0.002146483,0.003701449,0.002332882,0.000615571,0.00176348,-0.002795187
2015-04-13,-0.019250392,0.009117345,-0.00031783,0.001493513,0.002215403,-0.01164191,-0.00079024,-0.000833046,-0.002863323,0,-0.003501367,0.001230203,-0.000881133,0.002396846
2015-04-14,-0.013090981,0.004116926,0.003280464,-0.004487651,0,-0.003518662,0.001185079,0.000416555,0,0.000410439,0.000389743,0.003069665,0.004838796,0.009531465
2015-04-15,0.036291245,0.008183352,0.012388468,0.01044003,0.008499856,0.004104222,0.008256553,0.011594231,0.001790483,0.005320647,0.002334553,-0.00153338,-0.001756943,-0.001978367
2015-04-16,-0.009773221,-0.013951806,0.003541589,-0.005952379,-0.000314016,0.006997261,-0.003137551,-0.004125277,0,-0.005731087,-0.005456131,-0.001843448,-0.001319491,-0.003173335
2015-04-17,-0.00719986,0,-0.001977532,-0.015037827,-0.003140028,0.01155379,-0.002359487,-0.00538878,-0.005381051,-0.000821542,-0.014564196,-0.000923039,-0.002203028,-0.001590291
2015-04-20,-0.006227183,0.012320484,0.011600071,0.001513932,0.004707248,-0.002875573,0,0.006215067,0.006811176,0.001642043,0.006718108,-0.001540308,-0.001324697,-0.005586045
2015-04-21,0.016211958,0.00650938,-0.000720923,0.010534366,-0.00156722,-0.004040345,-0.006715171,0.002063225,0,-0.001642043,0.008627263,-0.001541856,-0.002653848,0.000799402
2015-04-22,-0.004524309,-0.016353594,-0.01077495,-0.005253278,-0.002825861,0.001155623,-0.005963243,-0.006617153,-0.010415035,-0.004116862,0.002340403,-0.004952504,-0.003993777,-0.010853983
2015-04-23,0.001112898,0.030046921,0.01077495,0.004504497,0.005031477,-0.003020574,0.007547479,0.009498232,0.007194427,0.005758905,-0.001949802,0.001709186,0.001291376,0.003035933
2015-04-24,-0.013025919,0.009554213,-0.005683955,-0.004504497,0.003132193,0.002324927,0.001186343,0,0,0.001639193,0.001170357,0.00279033,0.003554469,0.008452703
2015-04-27,-0.010233588,-0.01920059,0.005787316,-0.018223746,-0.001565265,0.00405419,-0.003167125,0.004102021,-0.003590568,-0.005337549,0.003502585,-0.000929021,-0.0008872,-0.005627226
2015-04-28,0.003780351,0.010446057,0.005855813,-0.002301489,0.002815425,0.005763432,0.001980782,-0.007807792,0,0.002467194,-0.005063543,-0.007465357,-0.007127077,-0.010534805
2015-04-29,0.01640082,-0.002400962,-0.000717539,-0.019387971,0,-0.005185796,0.00158173,0,-0.005048791,-0.00082188,-0.014948977,-0.001249377,-0.004031299,-0.007769279
2015-04-30,-0.041454433,-0.018601426,-0.006891804,-0.018175145,-0.008153637,-0.005793742,-0.003165966,-0.004133475,0,-0.00742599,-0.012363023,-0.000625653,0.001345148,0.002868882
2015-05-01,-0.007043722,0.020202707,0.001134782,0.006359301,0.001573469,0.005793742,0.004744631,0.005781963,0,0.008658531,0.017107929,-0.003447026,-0.005392486,-0.009459619
2015-05-04,0.027405966,-0.017756722,-0.000515524,0.004743147,0.004391434,-0.006956753,0.003151145,0.000411969,-0.000361504,0.000410439,0.001182864,-0.00377361,-0.003160447,-0.007465577
2015-05-05,-0.009219489,-0.023898954,-0.011620887,-0.009508899,-0.008171116,-0.01642221,-0.009482383,-0.012010786,-0.000361768,-0.013633553,-0.019495405,-0.000945381,-0.001356319,-0.004590589
2015-05-06,0.004027018,-0.015973438,-0.008910367,-0.01201445,-0.006648583,-0.011299758,-0.011981079,-0.001250596,-0.023427168,-0.010033939,-0.007258152,-0.005375142,-0.005902783,-0.008399526
2015-05-07,0.009471131,0,-0.000631778,0.005624673,0.000952496,0.001195771,-0.002413731,-0.00669781,0,0.002098765,0.002021535,0.006320522,0.005449652,0.007981599
2015-05-08,0.013623923,0.010956705,0.003680811,0.009569491,0.003485038,0.003577353,0.011611974,0.005863026,0.010317254,0.009181828,0.023154788,0.000944849,0.003616356,0.007503874
2015-05-11,-0.009096215,0.060180758,0.000839505,-0.002383855,-0.000316377,-0.007168345,-0.005989482,0,-0.001834946,-0.001663208,-0.007128847,-0.006314655,-0.008610964,-0.018441661
2015-05-12,0.006141442,-0.032895064,-0.005891127,-0.007185636,-0.00539286,-0.007824352,-0.00320876,-0.008386115,-0.010335712,-0.00835779,-0.005180176,0.000949329,0.001365351,0.002113105
2015-05-13,-0.010297731,0.001629992,0.000105562,-0.007237716,-0.002547761,0.00482239,0.0012043,-0.003796553,-0.002601059,-0.002520669,-0.002400119,-0.000632813,-0.000910008,-0.001267498
2015-05-14,0.024482464,0.008917773,-0.001795244,0.012831143,0.002547761,0.007189908,0.000802766,0.001267194,0.004454462,0.004198093,0.010754991,0.000949472,0.000910008,0
2015-05-15,0.002471328,0.00322321,-0.002221646,0.011093578,-0.001272858,0.00416969,0.007191177,0.003371392,0.004434663,0.004180329,0.000395933,0.003473637,0.00498714,0.014684796
2015-05-19,-0.001465821,-0.002416433,0.009487694,0.01097186,0.010769877,-0.005364659,-0.002790746,0.001681055,0.001841797,0.00125104,0.011811252,-0.005373605,-0.005897148,-0.014262631
2015-05-20,0.026773937,-0.005661155,-0.008323638,-0.004687493,-0.006638663,-0.004793321,0.001196947,0.00335454,-0.000368025,-0.003756862,0.003906366,0.001583308,0.001817562,0.000845333
2015-05-21,-0.011811309,0.016888218,0.011989095,-0.021369953,0.006953661,-0.001201618,0.001195373,0.004593866,0,0.009159156,0.003113998,0.003159718,0.004079586,0.00924261
2015-05-22,0.000989776,0.026752185,-0.001778902,0.007968071,-0.001896086,-0.003144195,-0.001992843,-0.004593866,0.000368025,0,0.002329115,0.000474177,-0.001451565,-0.002813888
2015-05-25,0.003100963,-0.004669269,-0.000628336,-0.002383855,0.000316041,0,0,-0.00083747,0,-0.000414735,0.00309712,-0.000315932,-0.000454554,-0.001684553
2015-05-26,0.017961391,-0.003125003,-0.010216644,0.004762112,-0.009214008,-0.012188401,-0.010832843,-0.002937125,-0.014457993,-0.009999905,-0.008540233,0.004416271,0.00588669,0.011314102
2015-05-27,-0.010142825,-0.014184635,0.005910993,-0.003966814,0.004776705,0.005502844,0.002014816,-0.004210277,0,0.005429153,0.008153695,0.002828781,0.000902624,0.00208096
2015-05-28,0.009542129,-0.010371054,0.006398953,0,-0.00158942,0,0.000805206,-0.002112195,0.008921899,-0.000416808,-0.0034864,0.000941178,0.002252696,0.00373485
2015-05-29,-0.013561601,-0.021070472,-0.007662637,-0.005579836,-0.007986322,-0.009188333,0.002410148,-0.002540068,-0.008175272,-0.006269622,-0.008964944,0.002192551,0.00359356,0.007017822
2015-06-01,0.009191503,-0.024037626,-0.00126525,-0.000799677,0.000641289,0.008578798,0.004005151,-0.001272457,0.003352348,0.004184362,0.001173875,-0.000626192,-0.001794972,-0.005775409
2015-06-02,0.010649646,0.002513617,0.001686766,0.000799677,0.003199782,-0.004279974,0.003988792,0.008031964,0,0.00083422,-0.007852492,-0.004392556,-0.005857292,-0.006225486
2015-06-03,0.012745623,0.013300279,0.006509234,0.011128781,0.011751602,-0.009852786,-0.001194753,0.002103034,0.005193081,0.004163246,0.003540978,-0.006309033,-0.005437003,-0.013411451
2015-06-04,0.015360779,0.007404394,-0.005561737,-0.00237435,-0.006652765,0.000619299,-0.010417221,-0.01055951,-0.010412997,-0.008762614,-0.011455423,0.005050471,0.005437003,0.00672804
2015-06-05,-0.011299396,-0.004930166,-0.00379585,-0.001586038,-0.000317817,-0.009944639,-0.002419136,0.004659923,0.003358969,-0.002517979,-0.001988672,-0.006317124,-0.006345911,-0.00968684
2015-06-08,0.005157407,-0.028406254,-0.013933852,-0.014388616,-0.012156251,-0.006894427,-0.010143799,-0.019202486,-0.018045734,-0.015668073,-0.012417699,0.00095008,-0.000454876,0.003380893
2015-06-09,-0.013659588,-0.000847817,0.000963592,-0.00241859,0.00641643,-0.002519158,0.003256759,0.00644183,-0.002278781,0.005957349,-0.005253145,-0.004441936,-0.003646871,-0.011453278
2015-06-10,-0.005266305,-0.03188551,0.00639996,-0.001615504,0.005104052,0.003147841,0.007694037,0.009797703,0.010213984,0.002965743,0.013682192,-0.002865631,-0.003201443,-0.005132669
2015-06-11,0.012232838,-0.010563479,0.001593801,0.000808151,-0.001911337,0.003137963,-0.004852216,-0.006378991,0.002630907,-0.000846791,0.004386575,0.005406826,0.006848314,0.009814745
2015-06-12,-0.005115711,0.007054703,-0.000531062,0.003225943,-0.005754586,0,-0.004061698,-0.007278772,-0.006401914,-0.007223083,-0.005986571,0.001267696,0.000910049,0.004237044
2015-06-15,-0.017753259,0.016558113,0.00222794,-0.006462108,0.003520672,0.004375938,-0.002036881,0.001288305,0,0.000852709,-0.010463169,0.002531064,0.002722341,0.004219507
2015-06-16,0.00376712,-0.013925377,0.002962732,-0.000810699,0.001277423,-0.003123872,0.000407376,0.000429066,-0.000377575,-0.000426455,0.002424363,0.000631525,0.001359791,0.003362765
2015-06-17,0.000290489,-0.000876808,-0.005403441,-0.0040636,-0.005131696,0.014846578,4.10753E-05,-0.000865401,0.006978135,-0.00103104,-0.009414419,-0.001077102,-0.000999024,-0.009217954
2015-06-18,-0.007838664,-0.023071121,-0.001913739,-0.004897732,-0.002575949,0.016580466,0.004499744,-0.00086598,-0.004166295,0.00343233,0.005766036,-0.001903012,-0.002273775,-0.004257655
2015-06-19,-0.028340717,-0.020862435,-0.009088763,-0.018167315,-0.010369377,-0.010407793,-0.007785031,-0.012206291,-0.002659888,-0.007307336,-0.001232924,0.003486395,0.00408859,0.012296139
2015-06-22,0.038037311,0.036891273,0.009833421,0.02061929,0.009724735,-0.004317156,0.007785031,0.013072271,0.006826183,0.009873671,0.022363338,-0.003803614,-0.00591051,-0.008463765
2015-06-23,0.008415533,-0.039644831,0.008156561,-0.006552155,0.008991484,0.006161895,0.005292191,0.004319874,0.005277129,0.00553728,0.011593231,-0.002225535,-0.001825583,-0.005967217
2015-06-24,0.002910371,0.008238033,0.011850349,-0.002468113,0.004147754,-0.002459807,0.002433087,0.009010487,0,0.003392922,-0.009183384,0.003812274,0.003192474,0.005967217
2015-06-25,-0.01541445,-0.029604382,-0.002533722,-0.004954502,-0.000318477,-0.005557604,-0.003245547,-0.000854396,0.003377605,-0.002543598,-0.004422144,-0.003812274,-0.002735822,-0.004258841
2015-06-26,0.002365985,-0.011331566,0.000739607,-0.003316741,0.000318477,-0.003100775,-0.007340919,-0.002568251,-0.004506135,-0.005532675,0.002816094,-0.003187501,-0.002285517,-0.007712221
2015-06-29,-0.031684887,-0.025001302,-0.024814281,-0.02608484,-0.023515422,-0.018176658,-0.019008989,-0.023857422,-0.018997393,-0.022007493,-0.040587604,0.006682436,0.006841947,0.014941626
2015-06-30,-0.008554636,-0.005859392,-0.00292846,0.002554348,-0.000652391,0.008815858,0.005409089,0.003943364,0.00268147,0.00348421,0.001672368,0.003798919,0.006342346,0.007598334
2015-07-02,0.025210941,-0.02178304,-0.002827494,0.012674398,0.00195521,0,0.002072183,-0.002188857,0.007242093,0.007795683,0.01492556,-0.000632452,-0.004526609,-0.010143617
2015-07-03,0.01151594,0.010950831,0.007162787,-0.003364088,0.00389886,-0.001254135,0.00041405,0.003936065,0.000379471,0.000431566,0.000822542,0.001264065,0.003623225,0.006773793
2015-07-06,0.006047412,-0.001982161,-0.006945,0.002524107,-0.004224319,0.018040416,-0.005394927,-0.003936065,-0.002280422,-0.003888673,-0.020353641,0.003781877,0.002709093,0.008403139
2015-07-07,-0.009649892,0.004948056,0.006187837,-0.002524107,0.00032546,0.011036386,-0.000416389,0.000437788,0,0.00129796,0.003769628,0.002826753,0.003151517,0.006672327
2015-07-08,-0.017298101,-0.034139862,-0.014388862,-0.019566775,-0.013106162,-0.011652863,-0.015100933,-0.012340035,-0.00725583,-0.01349347,-0.027979534,0.00469456,0.005378234,0.007865988
2015-07-09,-0.01725917,0.009151055,-0.00362974,-0.004304848,-0.004959864,-0.001852712,-0.009342064,-0.002219953,-0.004610003,-0.008360589,0.01916139,-0.005008355,-0.006277978,-0.012030874
2015-07-10,0.05044806,-0.013245227,0.008121124,0.015411288,0.013825385,-0.001855516,0.004681587,0.000444246,0.002691781,0.008799018,0.027866687,-0.005663461,-0.005864677,-0.01006703
2015-07-13,0.011038001,0.008171649,-0.002626477,0.017684611,0.003915181,0.006172673,0.008456967,0.009726278,0.009554752,0.008722215,0.013039905,-0.00094709,0.000451869,-0.001265846
2015-07-14,0.011499057,0.030062384,-0.001755186,0.012443237,-0.001955675,0.003685541,0.009637696,-0.003967528,0.002658923,0.004764721,0.005249517,0.003468047,0.000904014,0.004212818
2015-07-15,0.009083531,0,0.004709484,0.000823912,0.006503911,0.009154771,-0.003341652,0.009232911,0.00378656,0.00258965,0.001207319,0.0047101,0.005857527,0.007537092
2015-07-16,0.021169299,-0.002965894,0.009786254,0.013906328,0.008071179,0.004243695,0.000836436,0.008714682,0.011273996,0.005587754,0.011597671,0.000313622,0,0.000834275
2015-07-17,0.004706145,0.000989609,-0.005207473,-0.000812821,-0.004511805,0,-0.007132479,-0.008714682,-0.001870013,-0.005156779,0,0.000625917,0.000897318,0.002913576
2015-07-20,-0.020310286,-0.01194044,-0.006547658,-0.004889969,-0.007782151,-0.007895588,-0.020417215,-0.013215953,-0.009403982,-0.015194539,0.005155735,-0.001565884,-0.000897318,-0.002080442
2015-07-21,0.025338089,0.015889113,-0.002081652,0.003262488,-0.002607682,0,0,0.000886441,-0.007968186,-0.003505697,-0.007942529,0.000313262,-0.000899009,-0.001249821
2015-07-22,0.026100696,-0.010896591,0.000328942,0.001627481,-0.00457987,-0.009803487,-0.00646705,-0.013381186,-0.003052519,-0.004840313,-0.006801667,0.000626706,0.002694274,0.003330263
2015-07-23,-5.2245E-05,-0.011016636,-0.003295893,0,-0.008230135,-0.010523487,-0.01043512,-0.009474694,-0.007286206,-0.00353513,-0.004425703,0.004686908,0.00313398,0.008278534
2015-07-24,0.000877771,-0.035882886,-0.003306519,-0.005707293,-0.006918817,-0.008345599,-0.008779272,-0.005454043,0.001538143,-0.004881236,-0.010131783,-0.000781856,0.002237769,0.004166283
2015-07-27,0.001754345,-0.008385793,-0.011436196,-0.012340715,-0.013779504,-0.016518852,-0.01914171,-0.018400269,-0.010819372,-0.014337489,-0.012707788,0.002186672,0.001339933,0.004108524
2015-07-28,0.016532297,0.058268908,0.007897318,0.01315804,0.005400261,0.003836205,0.013393141,0.008322065,0,0.00719461,0.013115031,-0.002812201,-0.004474268,-0.009888456
2015-07-29,0.030545498,0.02839153,0.018224436,0.008946829,0.022959009,0.015828289,0.017146783,0.014171462,0.020000721,0.015559244,0.008110263,-0.002819973,-0.001346166,-0.005814313
2015-07-30,-0.033169648,-0.004837939,0.006830111,0.02241894,0.003939427,-0.011370867,0.001742348,0.010386267,0.003421124,0.006156606,0.001210977,0.002819973,0.002242403,0.007882786
2015-07-31,0.005224392,-0.0166263,0.00978487,0.001582131,0.005228988,0.014506553,0.003041656,0.00760787,0.010570454,0.006118934,0.003221859,0.004993826,0.003578031,0.006178609
2015-08-04,-0.030981413,-0.011904903,-0.004934329,-0.000790753,-0.000326245,0.0012518,-0.000868071,-0.00446786,-0.004139232,0.00130594,0.00401288,0,0.002675365,0.002871199
2015-08-05,0.023056823,0,0.005575488,0.007880164,0.004878909,-0.012586865,-0.003915933,0.001789657,0.008261493,0.000435156,0.005591027,-0.004055085,-0.003121536,-0.004926753
2015-08-06,-0.009054278,0.002989539,-0.008267176,-0.008671542,-0.006837157,-0.013388751,-0.006121323,-0.002686099,-0.001871686,-0.006108035,-0.003990413,0.002809251,0.000892745,-0.000822977
2015-08-07,-0.03146592,-0.011005614,-0.004430533,-0.01355152,-0.009189308,0.010217263,-0.006600909,-0.008552612,0,-0.007467609,-0.002802612,0.001556972,0.002228791,0.008203434
2015-08-10,-0.010597385,0.006018072,0.011734841,-0.00080296,0.012776605,-0.002544267,0.013593552,0.012578709,-0.012821029,0.011834547,0.008782348,-0.003741675,-0.003121536,-0.007792053
2015-08-11,0.010489143,-0.009040745,-0.005365799,-0.003217941,-0.007187121,0.001272572,0.001305947,-0.013031026,0.000759097,-0.00392953,-0.013202616,0.004364369,0.004011009,0.006974857
2015-08-12,-0.013027807,0.013032766,-0.003665351,-0.008090558,-0.008230318,0.008866345,-0.000870027,0.004512571,0.000758246,-0.003944865,-0.016650306,-0.00155679,0,-0.003277013
